"diseaseId","diseaseName","drugId","drugName","type","mechanismOfAction","actionType","symbol","name","phase","status","source"
"MONDO_0100096","COVID-19","CHEMBL1200699","DOXYCYCLINE","Small molecule","Matrix metalloproteinase 7 inhibitor","Inhibitor","MMP7","matrix metallopeptidase 7",4,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04729140%22,https://clinicaltrials.gov/search?id=%22NCT04715295%22"
"MONDO_0100096","COVID-19","CHEMBL1201476","ENOXAPARIN SODIUM","Oligosaccharide","Antithrombin-III activator","Activator","SERPINC1","serpin family C member 1",4,"Completed","https://clinicaltrials.gov/search?id=%22NCT04394377%22"
"MONDO_0100096","COVID-19","CHEMBL526","PROPOFOL","Small molecule","GABA-A receptor; anion channel positive allosteric modulator","Positive allosteric modulator","GABRD","gamma-aminobutyric acid type A receptor subunit delta",4,"Terminated","https://clinicaltrials.gov/search?id=%22NCT04359862%22"
"MONDO_0100096","COVID-19","CHEMBL526","PROPOFOL","Small molecule","GABA-A receptor; anion channel positive allosteric modulator","Positive allosteric modulator","GABRA4","gamma-aminobutyric acid type A receptor subunit alpha4",4,"Terminated","https://clinicaltrials.gov/search?id=%22NCT04359862%22"
"MONDO_0100096","COVID-19","CHEMBL1201657","HEPARIN SODIUM","Oligosaccharide","Antithrombin-III activator","Activator","SERPINC1","serpin family C member 1",4,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04584580%22,https://clinicaltrials.gov/search?id=%22NCT04505774%22,https://clinicaltrials.gov/search?id=%22NCT04406389%22"
"MONDO_0100096","COVID-19","CHEMBL163","RITONAVIR","Small molecule","Cytochrome P450 3A inhibitor","Inhibitor","CYP3A7","cytochrome P450 family 3 subfamily A member 7",4,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04286503%22"
"MONDO_0100096","COVID-19","CHEMBL1771","CLOPIDOGREL","Small molecule","Purinergic receptor P2Y12 antagonist","Antagonist","P2RY12","purinergic receptor P2Y12",4,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT02735707%22"
"MONDO_0100096","COVID-19","CHEMBL1200699","DOXYCYCLINE","Small molecule","Matrix metalloproteinase 8 inhibitor","Inhibitor","MMP8","matrix metallopeptidase 8",4,"Completed","https://clinicaltrials.gov/search?id=%22NCT04370782%22"
"MONDO_0100096","COVID-19","CHEMBL1535","HYDROXYCHLOROQUINE","Small molecule","Toll-like receptor 9 antagonist","Antagonist","TLR9","toll like receptor 9",4,"Suspended","https://clinicaltrials.gov/search?id=%22NCT04334967%22"
"MONDO_0100096","COVID-19","CHEMBL2108730","SARILUMAB","Antibody","Interleukin-6 receptor alpha subunit antagonist","Antagonist","IL6R","interleukin 6 receptor",4,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT02735707%22"
"MONDO_0100096","COVID-19","CHEMBL547","ISOTRETINOIN","Small molecule","Retinoic acid receptor agonist","Agonist","RARG","retinoic acid receptor gamma",4,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04623385%22"
"MONDO_0100096","COVID-19","CHEMBL526","PROPOFOL","Small molecule","GABA-A receptor; anion channel positive allosteric modulator","Positive allosteric modulator","GABRB1","gamma-aminobutyric acid type A receptor subunit beta1",4,"Terminated","https://clinicaltrials.gov/search?id=%22NCT04359862%22"
"MONDO_0100096","COVID-19","CHEMBL1200694","SEVOFLURANE","Small molecule","GABA-A receptor; anion channel positive allosteric modulator","Positive allosteric modulator","GABRG3","gamma-aminobutyric acid type A receptor subunit gamma3",4,"Terminated","https://clinicaltrials.gov/search?id=%22NCT04359862%22"
"MONDO_0100096","COVID-19","CHEMBL1201562","INTERFERON BETA-1A","Protein","Interferon alpha/beta receptor agonist","Agonist","IFNAR1","interferon alpha and beta receptor subunit 1",4,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT02735707%22"
"MONDO_0100096","COVID-19","CHEMBL1201621","SOMATROPIN","Protein","Growth hormone receptor agonist","Agonist","GHR","growth hormone receptor",4,"Withdrawn","https://clinicaltrials.gov/search?id=%22NCT04532554%22"
"MONDO_0100096","COVID-19","CHEMBL526","PROPOFOL","Small molecule","GABA-A receptor; anion channel positive allosteric modulator","Positive allosteric modulator","GABRG3","gamma-aminobutyric acid type A receptor subunit gamma3",4,"Terminated","https://clinicaltrials.gov/search?id=%22NCT04359862%22"
"MONDO_0100096","COVID-19","CHEMBL778","DEXMEDETOMIDINE","Small molecule","Adrenergic receptor alpha-2 agonist","Agonist","ADRA2A","adrenoceptor alpha 2A",4,"Withdrawn","https://clinicaltrials.gov/search?id=%22NCT04350086%22"
"MONDO_0100096","COVID-19","CHEMBL1535","HYDROXYCHLOROQUINE","Small molecule","Toll-like receptor 7 antagonist","Antagonist","TLR7","toll like receptor 7",4,"Suspended","https://clinicaltrials.gov/search?id=%22NCT04334967%22"
"MONDO_0100096","COVID-19","CHEMBL1535","HYDROXYCHLOROQUINE","Small molecule","Toll-like receptor 7 antagonist","Antagonist","TLR7","toll like receptor 7",4,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04363203%22,https://clinicaltrials.gov/search?id=%22NCT04359615%22,https://clinicaltrials.gov/search?id=%22NCT04359316%22"
"MONDO_0100096","COVID-19","CHEMBL1201570","ANAKINRA","Protein","Interleukin-1 receptor antagonist","Antagonist","IL1R1","interleukin 1 receptor type 1",4,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT02735707%22"
"MONDO_0100096","COVID-19","CHEMBL1433","DOXYCYCLINE","Small molecule","Matrix metalloproteinase 7 inhibitor","Inhibitor","MMP7","matrix metallopeptidase 7",4,"Completed","https://clinicaltrials.gov/search?id=%22NCT04370782%22"
"MONDO_0100096","COVID-19","CHEMBL1535","HYDROXYCHLOROQUINE","Small molecule","Toll-like receptor 7 antagonist","Antagonist","TLR7","toll like receptor 7",4,"Enrolling by invitation","https://clinicaltrials.gov/search?id=%22NCT04350671%22,https://clinicaltrials.gov/search?id=%22NCT04350684%22"
"MONDO_0100096","COVID-19","CHEMBL1200694","SEVOFLURANE","Small molecule","GABA-A receptor; anion channel positive allosteric modulator","Positive allosteric modulator","GABRQ","gamma-aminobutyric acid type A receptor subunit theta",4,"Terminated","https://clinicaltrials.gov/search?id=%22NCT04359862%22"
"MONDO_0100096","COVID-19","CHEMBL163","RITONAVIR","Small molecule","Cytochrome P450 3A inhibitor","Inhibitor","CYP3A43","cytochrome P450 family 3 subfamily A member 43",4,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04255017%22,https://clinicaltrials.gov/search?id=%22NCT04345276%22,https://clinicaltrials.gov/search?id=%22NCT04738045%22,https://clinicaltrials.gov/search?id=%22NCT02735707%22"
"MONDO_0100096","COVID-19","CHEMBL1200699","DOXYCYCLINE","Small molecule","Matrix metalloproteinase 8 inhibitor","Inhibitor","MMP8","matrix metallopeptidase 8",4,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04715295%22,https://clinicaltrials.gov/search?id=%22NCT04729140%22"
"MONDO_0100096","COVID-19","CHEMBL1200699","DOXYCYCLINE","Small molecule","Matrix metalloproteinase 13 inhibitor","Inhibitor","MMP13","matrix metallopeptidase 13",4,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04729140%22,https://clinicaltrials.gov/search?id=%22NCT04715295%22"
"MONDO_0100096","COVID-19","CHEMBL1433","DOXYCYCLINE","Small molecule","Matrix metalloproteinase 7 inhibitor","Inhibitor","MMP7","matrix metallopeptidase 7",4,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04715295%22,https://clinicaltrials.gov/search?id=%22NCT04729140%22"
"MONDO_0100096","COVID-19","CHEMBL1616951","CANRENOATE","Small molecule","Mineralocorticoid receptor antagonist","Antagonist","NR3C2","nuclear receptor subfamily 3 group C member 2",4,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04912011%22"
"MONDO_0100096","COVID-19","CHEMBL163","RITONAVIR","Small molecule","Cytochrome P450 3A inhibitor","Inhibitor","CYP3A5","cytochrome P450 family 3 subfamily A member 5",4,"Enrolling by invitation","https://clinicaltrials.gov/search?id=%22NCT04350671%22,https://clinicaltrials.gov/search?id=%22NCT04350684%22"
"MONDO_0100096","COVID-19","CHEMBL1690","HYDROXYCHLOROQUINE SULFATE","Small molecule","Toll-like receptor 9 antagonist","Antagonist","TLR9","toll like receptor 9",4,"Terminated","https://clinicaltrials.gov/search?id=%22NCT04351191%22,https://clinicaltrials.gov/search?id=%22NCT04346667%22"
"MONDO_0100096","COVID-19","CHEMBL1237022","TOCILIZUMAB","Antibody","Interleukin-6 receptor alpha subunit inhibitor","Inhibitor","IL6R","interleukin 6 receptor",4,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT02735707%22"
"MONDO_0100096","COVID-19","CHEMBL1535","HYDROXYCHLOROQUINE","Small molecule","Toll-like receptor 7 antagonist","Antagonist","TLR7","toll like receptor 7",4,"Completed","https://clinicaltrials.gov/search?id=%22NCT04652648%22,https://clinicaltrials.gov/search?id=%22NCT04370782%22,https://clinicaltrials.gov/search?id=%22NCT04746365%22"
"MONDO_0100096","COVID-19","CHEMBL848","LENALIDOMIDE","Small molecule","CRL4(CRBN) E3 ubiquitin ligase inhibitor","Inhibitor","CRBN","cereblon",4,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04361643%22"
"MONDO_0100096","COVID-19","CHEMBL1201631","INSULIN","Protein","Insulin receptor agonist","Agonist","INSR","insulin receptor",4,"Withdrawn","https://clinicaltrials.gov/search?id=%22NCT04341935%22"
"MONDO_0100096","COVID-19","CHEMBL386630","TESTOSTERONE","Small molecule","Androgen Receptor agonist","Agonist","AR","androgen receptor",4,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04623385%22"
"MONDO_0100096","COVID-19","CHEMBL1535","HYDROXYCHLOROQUINE","Small molecule","Toll-like receptor 9 antagonist","Antagonist","TLR9","toll like receptor 9",4,"Enrolling by invitation","https://clinicaltrials.gov/search?id=%22NCT04350671%22,https://clinicaltrials.gov/search?id=%22NCT04350684%22"
"MONDO_0100096","COVID-19","CHEMBL1200694","SEVOFLURANE","Small molecule","Potassium channel subfamily K member 2 opener","Opener","KCNK2","potassium two pore domain channel subfamily K member 2",4,"Terminated","https://clinicaltrials.gov/search?id=%22NCT04359862%22"
"MONDO_0100096","COVID-19","CHEMBL1433","DOXYCYCLINE","Small molecule","Matrix metalloproteinase 13 inhibitor","Inhibitor","MMP13","matrix metallopeptidase 13",4,"Completed","https://clinicaltrials.gov/search?id=%22NCT04370782%22"
"MONDO_0100096","COVID-19","CHEMBL1200699","DOXYCYCLINE","Small molecule","Matrix metalloproteinase 7 inhibitor","Inhibitor","MMP7","matrix metallopeptidase 7",4,"Completed","https://clinicaltrials.gov/search?id=%22NCT04370782%22"
"MONDO_0100096","COVID-19","CHEMBL1371200","CANRENOATE POTASSIUM","Small molecule","Mineralocorticoid receptor antagonist","Antagonist","NR3C2","nuclear receptor subfamily 3 group C member 2",4,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04912011%22"
"MONDO_0100096","COVID-19","CHEMBL1690","HYDROXYCHLOROQUINE SULFATE","Small molecule","Toll-like receptor 7 antagonist","Antagonist","TLR7","toll like receptor 7",4,"Terminated","https://clinicaltrials.gov/search?id=%22NCT04351191%22,https://clinicaltrials.gov/search?id=%22NCT04346667%22"
"MONDO_0100096","COVID-19","CHEMBL198362","RIVAROXABAN","Small molecule","Coagulation factor X inhibitor","Inhibitor","F10","coagulation factor X",4,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04715295%22,https://clinicaltrials.gov/search?id=%22NCT04757857%22"
"MONDO_0100096","COVID-19","CHEMBL1535","HYDROXYCHLOROQUINE","Small molecule","Toll-like receptor 9 antagonist","Antagonist","TLR9","toll like receptor 9",4,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04355026%22,https://clinicaltrials.gov/search?id=%22NCT04362332%22,https://clinicaltrials.gov/search?id=%22NCT04715295%22,https://clinicaltrials.gov/search?id=%22NCT04466540%22,https://clinicaltrials.gov/search?id=%22NCT02735707%22"
"MONDO_0100096","COVID-19","CHEMBL389621","HYDROCORTISONE","Small molecule","Glucocorticoid receptor agonist","Agonist","NR3C1","nuclear receptor subfamily 3 group C member 1",4,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT02735707%22"
"MONDO_0100096","COVID-19","CHEMBL526","PROPOFOL","Small molecule","GABA-A receptor; anion channel positive allosteric modulator","Positive allosteric modulator","GABRB3","gamma-aminobutyric acid type A receptor subunit beta3",4,"Terminated","https://clinicaltrials.gov/search?id=%22NCT04359862%22"
"MONDO_0100096","COVID-19","CHEMBL1535","HYDROXYCHLOROQUINE","Small molecule","Toll-like receptor 9 antagonist","Antagonist","TLR9","toll like receptor 9",4,"Active, not recruiting","https://clinicaltrials.gov/search?id=%22NCT04316377%22"
"MONDO_0100096","COVID-19","CHEMBL1200694","SEVOFLURANE","Small molecule","GABA-A receptor; anion channel positive allosteric modulator","Positive allosteric modulator","GABRA4","gamma-aminobutyric acid type A receptor subunit alpha4",4,"Terminated","https://clinicaltrials.gov/search?id=%22NCT04359862%22"
"MONDO_0100096","COVID-19","CHEMBL526","PROPOFOL","Small molecule","GABA-A receptor; anion channel positive allosteric modulator","Positive allosteric modulator","GABRG2","gamma-aminobutyric acid type A receptor subunit gamma2",4,"Terminated","https://clinicaltrials.gov/search?id=%22NCT04359862%22"
"MONDO_0100096","COVID-19","CHEMBL635","PREDNISONE","Small molecule","Glucocorticoid receptor agonist","Agonist","NR3C1","nuclear receptor subfamily 3 group C member 1",4,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04534478%22"
"MONDO_0100096","COVID-19","CHEMBL1535","HYDROXYCHLOROQUINE","Small molecule","Toll-like receptor 9 antagonist","Antagonist","TLR9","toll like receptor 9",4,"Completed","https://clinicaltrials.gov/search?id=%22NCT04652648%22,https://clinicaltrials.gov/search?id=%22NCT04370782%22,https://clinicaltrials.gov/search?id=%22NCT04746365%22"
"MONDO_0100096","COVID-19","CHEMBL514800","APREMILAST","Small molecule","Phosphodiesterase 4 inhibitor","Inhibitor","PDE4A","phosphodiesterase 4A",4,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT02735707%22"
"MONDO_0100096","COVID-19","CHEMBL526","PROPOFOL","Small molecule","GABA-A receptor; anion channel positive allosteric modulator","Positive allosteric modulator","GABRP","gamma-aminobutyric acid type A receptor subunit pi",4,"Terminated","https://clinicaltrials.gov/search?id=%22NCT04359862%22"
"MONDO_0100096","COVID-19","CHEMBL163","RITONAVIR","Small molecule","Cytochrome P450 3A inhibitor","Inhibitor","CYP3A4","cytochrome P450 family 3 subfamily A member 4",4,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04255017%22,https://clinicaltrials.gov/search?id=%22NCT04738045%22,https://clinicaltrials.gov/search?id=%22NCT02735707%22,https://clinicaltrials.gov/search?id=%22NCT04345276%22"
"MONDO_0100096","COVID-19","CHEMBL398435","TICAGRELOR","Small molecule","Purinergic receptor P2Y12 negative allosteric modulator","Negative allosteric modulator","P2RY12","purinergic receptor P2Y12",4,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT02735707%22"
"MONDO_0100096","COVID-19","CHEMBL848","LENALIDOMIDE","Small molecule","CRL4(CRBN) E3 ubiquitin ligase inhibitor","Inhibitor","RBX1","ring-box 1",4,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04361643%22"
"MONDO_0100096","COVID-19","CHEMBL1433","DOXYCYCLINE","Small molecule","Matrix metalloproteinase 13 inhibitor","Inhibitor","MMP13","matrix metallopeptidase 13",4,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04715295%22,https://clinicaltrials.gov/search?id=%22NCT04729140%22"
"MONDO_0100096","COVID-19","CHEMBL707","DOXAZOSIN","Small molecule","Adrenergic receptor alpha-1 antagonist","Antagonist","ADRA1D","adrenoceptor alpha 1D",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04727424%22"
"MONDO_0100096","COVID-19","CHEMBL163","RITONAVIR","Small molecule","Cytochrome P450 3A inhibitor","Inhibitor","CYP3A5","cytochrome P450 family 3 subfamily A member 5",3,"Completed","https://clinicaltrials.gov/search?id=%22NCT04364022%22"
"MONDO_0100096","COVID-19","CHEMBL2108677","PEGINTERFERON BETA-1A","Protein","Interferon alpha/beta receptor agonist","Agonist","IFNAR1","interferon alpha and beta receptor subunit 1",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04727424%22"
"MONDO_0100096","COVID-19","CHEMBL1237022","TOCILIZUMAB","Antibody","Interleukin-6 receptor alpha subunit inhibitor","Inhibitor","IL6R","interleukin 6 receptor",3,"Terminated","https://clinicaltrials.gov/search?id=%22NCT04403685%22"
"MONDO_0100096","COVID-19","CHEMBL25","ASPIRIN","Small molecule","Cyclooxygenase inhibitor","Inhibitor","PTGS1","prostaglandin-endoperoxide synthase 1",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04324463%22,https://clinicaltrials.gov/search?id=%22NCT04410328%22,https://clinicaltrials.gov/search?id=%22NCT04483960%22"
"MONDO_0100096","COVID-19","CHEMBL3545189","LANADELUMAB","Antibody","Plasma kallikrein inhibitor","Inhibitor","KLKB1","kallikrein B1",3,"Active, not recruiting","https://clinicaltrials.gov/search?id=%22NCT04590586%22"
"MONDO_0100096","COVID-19","CHEMBL814","FLUVOXAMINE","Small molecule","Serotonin transporter inhibitor","Inhibitor","SLC6A4","solute carrier family 6 member 4",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04727424%22,https://clinicaltrials.gov/search?id=%22NCT04885530%22"
"MONDO_0100096","COVID-19","CHEMBL660","AMANTADINE","Small molecule","Glutamate [NMDA] receptor antagonist","Antagonist","GRIN2C","glutamate ionotropic receptor NMDA type subunit 2C",3,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04894617%22"
"MONDO_0100096","COVID-19","CHEMBL107","COLCHICINE","Small molecule","Tubulin inhibitor","Inhibitor","TUBB3","tubulin beta 3 class III",3,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04539873%22"
